2024-02-16 20:04:24,585: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-16 20:04:26,090: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-16 20:04:26,091: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-16 20:04:26,092: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-16 20:04:26,092: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-16 20:04:26,094: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 20:04:26[0m
2024-02-16 20:04:26,094: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 20:04:26,103: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 20:04:27,971: root: INFO: [34mTrading iteration ended at 2024-02-16 20:04:27[0m
2024-02-16 20:04:27,972: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 20:04:27,974: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-02-16 20:04:27,974: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-16 20:04:27,975: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 20:04:27[0m
2024-02-16 20:04:27,975: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 20:04:27,976: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 20:04:28,076: root: INFO: [34mTrading iteration ended at 2024-02-16 20:04:28[0m
2024-02-16 20:04:28,079: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 20:04:28,080: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-02-16 20:04:28,081: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-16 20:04:28,081: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-16 20:04:28,083: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-16 20:04:28,084: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-16 20:04:28,084: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-16 20:04:28,085: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-16 20:04:28,086: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-16 20:04:28,087: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-16 20:04:28,087: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-16 20:04:28,088: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 20:04:28[0m
2024-02-16 20:04:28,088: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 20:04:28,089: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 20:04:28,193: root: INFO: [34mTrading iteration ended at 2024-02-16 20:04:28[0m
2024-02-16 20:04:28,195: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 20:04:28,196: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-02-16 20:04:28,196: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
