2024-02-15 23:28:46,993: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-15 23:28:48,130: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-15 23:28:48,131: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-15 23:28:48,133: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-15 23:28:48,133: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-15 23:28:48,134: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,135: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,155: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,689: root: INFO: [32mNew market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-02-15 23:28:48,692: root: INFO: [34mTrading iteration ended at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,692: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,693: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,694: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,697: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-15 23:28:48,697: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-15 23:28:48,697: root: INFO: [32mFilled Transaction: buy 106 of SPY at 469.48999023 USD per share[0m
2024-02-15 23:28:48,697: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-15 23:28:48,702: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-15 23:28:48,703: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-15 23:28:48,703: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-15 23:28:48,705: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-15 23:28:48,705: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,705: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,706: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,708: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,708: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,710: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,712: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,712: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,713: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,714: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,716: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-15 23:28:48,716: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,716: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,717: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,718: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,719: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-15 23:28:48,719: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-15 23:28:48,719: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,720: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,720: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,721: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,721: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,721: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,723: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-15 23:28:48,724: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,725: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,728: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-15 23:28:48,728: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,728: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,729: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,729: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,729: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,731: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-15 23:28:48,732: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-15 23:28:48,734: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,734: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,735: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,735: root: INFO: [34mTrading iteration ended at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,736: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,736: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,737: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,737: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,737: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,738: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,739: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-15 23:28:48,740: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-15 23:28:48,741: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-15 23:28:48,742: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,743: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,744: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,744: root: INFO: [34mTrading iteration ended at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,744: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,746: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,746: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,746: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,747: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-15 23:28:48,749: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-15 23:28:48,749: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-15 23:28:48,751: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,752: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,752: root: INFO: [34mTrading iteration ended at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,752: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,752: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,753: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,753: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,753: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,754: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,755: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-15 23:28:48,756: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-15 23:28:48,756: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-15 23:28:48,758: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,758: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,759: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,760: root: INFO: [34mTrading iteration ended at 2024-02-15 23:28:48[0m
2024-02-15 23:28:48,760: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,760: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,761: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,761: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:28:48,761: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,762: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:28:48,763: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-15 23:28:48,764: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
