2024-02-15 23:27:54,012: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-15 23:27:55,104: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-15 23:27:55,105: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-15 23:27:55,106: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-15 23:27:55,106: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-15 23:27:55,107: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-15 23:27:55[0m
2024-02-15 23:27:55,107: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,118: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,595: root: INFO: [32mNew market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-02-15 23:27:55,598: root: INFO: [34mTrading iteration ended at 2024-02-15 23:27:55[0m
2024-02-15 23:27:55,599: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:27:55,599: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,600: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,600: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-15 23:27:55,601: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-15 23:27:55,601: root: INFO: [32mFilled Transaction: buy 106 of SPY at 469.48999023 USD per share[0m
2024-02-15 23:27:55,601: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-15 23:27:55,606: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-15 23:27:55,608: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-15 23:27:55,608: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-15 23:27:55,610: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-15 23:27:55,610: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:27:55,611: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,611: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,612: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:27:55,612: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,613: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,615: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:27:55,615: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,616: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,616: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:27:55,616: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,617: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,618: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-15 23:27:55,619: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:27:55,619: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,620: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,620: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:27:55,620: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,621: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:27:55,622: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-15 23:27:55,622: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-15 23:27:55,623: root: INFO: Getting historical prices for SPY, 1 bars, 
