2024-02-20 12:45:31,596: root: INFO: MLSentiment : Executing the initialize lifecycle method
2024-02-20 12:45:33,066: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-20 12:45:33,068: root: INFO: MLSentiment : Executing the before_market_opens lifecycle method
2024-02-20 12:45:33,069: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-20 12:45:33,069: root: INFO: MLSentiment : Executing the before_starting_trading lifecycle method
2024-02-20 12:45:33,070: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 12:45:33[0m
2024-02-20 12:45:33,070: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:33,083: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:35,069: root: INFO: [34mTrading iteration ended at 2024-02-20 12:45:35[0m
2024-02-20 12:45:35,070: root: INFO: MLSentiment : [34mSleeping for 86400 seconds[0m
2024-02-20 12:45:35,072: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-02-20 12:45:35,072: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-20 12:45:35,073: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 12:45:35[0m
2024-02-20 12:45:35,073: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:35,075: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:35,175: root: INFO: [34mTrading iteration ended at 2024-02-20 12:45:35[0m
2024-02-20 12:45:35,176: root: INFO: MLSentiment : [34mSleeping for 86400 seconds[0m
2024-02-20 12:45:35,177: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-02-20 12:45:35,178: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-20 12:45:35,178: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-20 12:45:35,180: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-20 12:45:35,181: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-20 12:45:35,181: root: INFO: MLSentiment : Executing the after_market_closes lifecycle method
2024-02-20 12:45:35,182: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-20 12:45:35,183: root: INFO: MLSentiment : Executing the before_market_opens lifecycle method
2024-02-20 12:45:35,184: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-20 12:45:35,184: root: INFO: MLSentiment : Executing the before_starting_trading lifecycle method
2024-02-20 12:45:35,186: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 12:45:35[0m
2024-02-20 12:45:35,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:35,187: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:35,286: root: INFO: [34mTrading iteration ended at 2024-02-20 12:45:35[0m
2024-02-20 12:45:35,288: root: INFO: MLSentiment : [34mSleeping for 86400 seconds[0m
2024-02-20 12:45:35,289: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-02-20 12:45:35,289: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-20 12:45:35,290: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 12:45:35[0m
2024-02-20 12:45:35,290: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:35,291: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:35,391: root: INFO: [34mTrading iteration ended at 2024-02-20 12:45:35[0m
2024-02-20 12:45:35,393: root: INFO: MLSentiment : [34mSleeping for 86400 seconds[0m
2024-02-20 12:45:35,394: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-02-20 12:45:35,394: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-20 12:45:35,395: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 12:45:35[0m
2024-02-20 12:45:35,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:35,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 12:45:35,486: root: INFO: [34mTrading iteration ended at 2024-02-20 12:45:35[0m
2024-02-20 12:45:35,488: root: INFO: MLSentiment : [34mSleeping for 86400 seconds[0m
