2024-02-15 23:26:12,065: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-15 23:26:13,164: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-15 23:26:13,165: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-15 23:26:13,166: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-15 23:26:13,166: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-15 23:26:13,167: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-15 23:26:13[0m
2024-02-15 23:26:13,167: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,179: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,622: root: INFO: [32mNew market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-02-15 23:26:13,625: root: INFO: [34mTrading iteration ended at 2024-02-15 23:26:13[0m
2024-02-15 23:26:13,626: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:26:13,626: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,627: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,631: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-15 23:26:13,631: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-15 23:26:13,631: root: INFO: [32mFilled Transaction: buy 106 of SPY at 469.48999023 USD per share[0m
2024-02-15 23:26:13,631: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-15 23:26:13,636: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-15 23:26:13,638: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-15 23:26:13,638: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-15 23:26:13,640: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-15 23:26:13,641: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:26:13,641: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,645: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:26:13,646: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,647: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,649: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-15 23:26:13,650: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,650: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-15 23:26:13,651: root: INFO: Getting historical prices for SPY, 1 bars, 
