2024-02-16 01:47:27,901: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-16 01:47:29,677: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2024-02-16 01:47:29,682: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-16 01:47:29,687: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2024-02-16 01:47:29,688: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-16 01:47:29,696: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 01:47:29[0m
2024-02-16 01:47:29,697: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 01:47:29,709: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 01:47:30,298: root: INFO: [34mTrading iteration ended at 2024-02-16 01:47:30[0m
2024-02-16 01:47:30,303: root: INFO: MLTrader : [34mSleeping for 28800 seconds[0m
2024-02-16 01:47:30,305: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2024-02-16 01:47:30,305: root: INFO: Current backtesting datetime 2022-01-03 17:30:00-05:00
2024-02-16 01:47:30,307: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-16 01:47:30,311: root: INFO: Current backtesting datetime 2022-01-03 17:29:00-05:00
2024-02-16 01:47:30,315: root: INFO: Current backtesting datetime 2022-01-03 17:29:00-05:00
2024-02-16 01:47:30,315: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-16 01:47:30,319: root: INFO: Current backtesting datetime 2022-01-04 08:30:00-05:00
2024-02-16 01:47:30,322: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-16 01:47:30,326: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2024-02-16 01:47:30,326: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-16 01:47:30,332: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 01:47:30[0m
2024-02-16 01:47:30,333: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 01:47:30,338: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 01:47:30,414: root: INFO: [34mTrading iteration ended at 2024-02-16 01:47:30[0m
2024-02-16 01:47:30,416: root: INFO: MLTrader : [34mSleeping for 28800 seconds[0m
