datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,138482.87615966797,505099.21502685547,0.08595263016722443
2020-03-10 09:30:00-04:00,147052.38146972656,757574.9080200195,0.06188133542358054
2020-03-11 09:30:00-04:00,200774.90802001953,757574.9080200195,0.36532918415437377
2020-03-12 09:30:00-04:00,190416.42337036133,574790.9080200195,-0.051592525937680156
2020-03-13 09:30:00-04:00,190416.42337036133,574790.9080200195,0.0
2020-03-14 09:30:00-04:00,190416.42337036133,574790.9080200195,0.0
2020-03-16 09:30:00-04:00,216787.4778289795,574790.9080200195,0.13849149139476413
2020-03-17 09:30:00-04:00,229629.65802001953,574790.9080200195,0.05923857004864019
2020-03-18 09:30:00-04:00,227961.68082275393,440176.43082275393,-0.007263770767451105
2020-03-19 09:30:00-04:00,225052.3219055176,440176.43082275393,-0.01276249107628935
2020-03-20 09:30:00-04:00,225052.3219055176,440176.43082275393,0.0
2020-03-21 09:30:00-04:00,225052.3219055176,440176.43082275393,0.0
2020-03-23 09:30:00-04:00,232245.89244689944,440176.43082275393,0.03196399166413344
2020-03-24 09:30:00-04:00,222976.74515380862,440176.43082275393,-0.03991092025539311
2020-03-25 09:30:00-04:00,218852.18703308108,440176.43082275393,-0.018497705300534517
2020-03-26 09:30:00-04:00,215525.93703308108,440176.43082275393,-0.01519861439400294
2020-03-27 09:30:00-04:00,215525.93703308108,440176.43082275393,0.0
2020-03-28 09:30:00-04:00,215525.93703308108,440176.43082275393,0.0
2020-03-30 09:30:00-04:00,209059.71298828127,440176.43082275393,-0.030002069049384517
2020-03-31 09:30:00-04:00,220218.17461242678,440176.43082275393,0.0533745190053474
2020-04-01 09:30:00-04:00,222692.8986572266,440176.43082275393,0.011237601297691135
2020-04-02 09:30:00-04:00,217752.31569519045,440176.43082275393,-0.022185633182855935
2020-04-03 09:30:00-04:00,217752.31569519045,440176.43082275393,0.0
2020-04-04 09:30:00-04:00,217752.31569519045,440176.43082275393,0.0
2020-04-06 09:30:00-04:00,196952.16840209963,440176.43082275393,-0.09552204864818459
2020-04-07 09:30:00-04:00,202495.91840209963,440176.43082275393,0.02814769720474386
2020-04-08 09:30:00-04:00,193962.98273315432,440176.43082275393,-0.042138803272080305
2020-04-09 09:30:00-04:00,193962.98273315432,440176.43082275393,0.0
2020-04-10 09:30:00-04:00,193962.98273315432,440176.43082275393,0.0
2020-04-13 09:30:00-04:00,190947.16107788088,440176.43082275393,-0.01554843925772409
2020-04-14 09:30:00-04:00,196641.86719360354,660183.7794250489,0.029823465735633325
2020-04-15 09:30:00-04:00,194003.28961791995,660183.7794250489,-0.013418188167862444
2020-04-16 09:30:00-04:00,183599.17127075198,660183.7794250489,-0.05362856664780469
2020-04-17 09:30:00-04:00,183599.17127075198,660183.7794250489,0.0
2020-04-18 09:30:00-04:00,183599.17127075198,660183.7794250489,0.0
2020-04-20 09:30:00-04:00,198044.66107788088,660183.7794250489,0.07867949352465375
2020-04-21 09:30:00-04:00,195339.26923217776,660183.7794250489,-0.013660513901150972
2020-04-22 09:30:00-04:00,191765.4957336426,660183.7794250489,-0.01829521279864832
2020-04-23 09:30:00-04:00,191364.66107788088,660183.7794250489,-0.0020902334605515938
2020-04-24 09:30:00-04:00,191364.66107788088,660183.7794250489,0.0
2020-04-25 09:30:00-04:00,191364.66107788088,660183.7794250489,0.0
2020-04-27 09:30:00-04:00,174180.39777221682,660183.7794250489,-0.08979851979394704
2020-04-28 09:30:00-04:00,174758.74884643557,-155836.2697692871,0.003320414246470449
2020-04-29 09:30:00-04:00,174962.8605407715,-155836.2697692871,0.0011679626667233656
2020-04-30 09:30:00-04:00,167705.26746215823,-155836.2697692871,-0.04148076372426501
2020-05-01 09:30:00-04:00,167705.26746215823,-155836.2697692871,0.0
2020-05-02 09:30:00-04:00,167705.26746215823,-155836.2697692871,0.0
2020-05-04 09:30:00-04:00,169213.50684204104,-155836.2697692871,0.008993393008499995
2020-05-05 09:30:00-04:00,170801.09992065432,-155836.2697692871,0.009382188858571894
2020-05-06 09:30:00-04:00,170472.2302307129,-155836.2697692871,-0.0019254541691721139
2020-05-07 09:30:00-04:00,174259.78607788088,-155836.2697692871,0.022218022501623746
2020-05-08 09:30:00-04:00,174259.78607788088,-155836.2697692871,0.0
2020-05-09 09:30:00-04:00,174259.78607788088,-155836.2697692871,0.0
2020-05-11 09:30:00-04:00,177321.59992065432,-155836.2697692871,0.017570398263917486
2020-05-12 09:30:00-04:00,168555.76746215823,-155836.2697692871,-0.049434656930788634
2020-05-13 09:30:00-04:00,160493.04407348635,-155836.2697692871,-0.04783415904461419
2020-05-14 09:30:00-04:00,157679.5643951416,157679.5643951416,-0.017530228145317683
2020-05-15 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-16 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-18 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-19 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-20 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-21 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-22 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-23 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-26 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-27 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-28 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-29 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-05-30 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-01 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-02 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-03 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-04 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-05 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-06 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-08 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-09 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-10 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-11 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-12 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-13 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-15 09:30:00-04:00,157679.5643951416,157679.5643951416,0.0
2020-06-16 09:30:00-04:00,158030.65530700685,236234.08713073732,0.0022266101077335065
2020-06-17 09:30:00-04:00,159041.5946990967,236234.08713073732,0.006397109409727486
2020-06-18 09:30:00-04:00,158005.75378723146,236234.08713073732,-0.0065130188981380455
2020-06-19 09:30:00-04:00,158005.75378723146,236234.08713073732,0.0
2020-06-20 09:30:00-04:00,158005.75378723146,236234.08713073732,0.0
2020-06-22 09:30:00-04:00,158175.07956237794,236234.08713073732,0.0010716430958235268
2020-06-23 09:30:00-04:00,160456.32574768068,354106.3234588623,0.014422285682512248
2020-06-24 09:30:00-04:00,164437.57269592286,354106.3234588623,0.024812028629539684
2020-06-25 09:30:00-04:00,162756.32117004396,354106.3234588623,-0.010224254094214014
2020-06-26 09:30:00-04:00,162756.32117004396,-14204.160946655262,0.0
2020-06-27 09:30:00-04:00,162756.32117004396,-14204.160946655262,0.0
2020-06-29 09:30:00-04:00,161502.0534088135,-14204.160946655262,-0.007706415039450576
2020-06-30 09:30:00-04:00,164727.30328674318,-14204.160946655262,0.01997033356452471
2020-07-01 09:30:00-04:00,167426.5534088135,-14204.160946655262,0.016386173197843856
2020-07-02 09:30:00-04:00,167426.5534088135,-14204.160946655262,0.0
2020-07-03 09:30:00-04:00,167426.5534088135,-14204.160946655262,0.0
2020-07-06 09:30:00-04:00,168085.48187561036,-14204.160946655262,0.003935627016032228
2020-07-07 09:30:00-04:00,167640.41058654786,-14204.160946655262,-0.0026478865640036098
2020-07-08 09:30:00-04:00,168929.35693664552,-14204.160946655262,0.00768875681936021
2020-07-09 09:30:00-04:00,167467.01764221193,-14204.160946655262,-0.008656513710532998
2020-07-10 09:30:00-04:00,167467.01764221193,-14204.160946655262,0.0
2020-07-11 09:30:00-04:00,167467.01764221193,-14204.160946655262,0.0
2020-07-13 09:30:00-04:00,166883.23199768068,-14204.160946655262,-0.0034859738517496464
2020-07-14 09:30:00-04:00,172148.82117004396,-14204.160946655262,0.031552535921862246
2020-07-15 09:30:00-04:00,170634.46399230958,-14204.160946655262,-0.008796790866424375
2020-07-16 09:30:00-04:00,171842.48187561036,-14204.160946655262,0.007079565610820682
2020-07-17 09:30:00-04:00,171842.48187561036,-14204.160946655262,0.0
2020-07-18 09:30:00-04:00,171842.48187561036,-14204.160946655262,0.0
2020-07-20 09:30:00-04:00,174483.9461090088,-14204.160946655262,0.015371427394248682
2020-07-21 09:30:00-04:00,173426.1962310791,-14204.160946655262,-0.00606216160006412
2020-07-22 09:30:00-04:00,174495.49975891114,-14204.160946655262,0.0061657555263869845
2020-07-23 09:30:00-04:00,171304.9461090088,-14204.160946655262,-0.018284446615015937
2020-07-24 09:30:00-04:00,171304.9461090088,-14204.160946655262,0.0
2020-07-25 09:30:00-04:00,171304.9461090088,-14204.160946655262,0.0
2020-07-27 09:30:00-04:00,172160.3748199463,-14204.160946655262,0.004993601938341863
2020-07-28 09:30:00-04:00,171981.1962310791,-14204.160946655262,-0.0010407655597554077
2020-07-29 09:30:00-04:00,171854.0355255127,-14204.160946655262,-0.0007393872606604734
2020-07-30 09:30:00-04:00,174166.0355255127,-14204.160946655262,0.013453277328810742
2020-07-31 09:30:00-04:00,174166.0355255127,-14204.160946655262,0.0
2020-08-01 09:30:00-04:00,174166.0355255127,-14204.160946655262,0.0
2020-08-03 09:30:00-04:00,175298.91058654786,-14204.160946655262,0.006504569376095226
2020-08-04 09:30:00-04:00,177385.49975891114,-14204.160946655262,0.011903035594354794
2020-08-05 09:30:00-04:00,177391.2854034424,-14204.160946655262,3.261622026107247e-05
2020-08-06 09:30:00-04:00,178431.67834777833,-14204.160946655262,0.0058649608517675755
2020-08-07 09:30:00-04:00,178431.67834777833,-14204.160946655262,0.0
2020-08-08 09:30:00-04:00,178431.67834777833,-14204.160946655262,0.0
2020-08-10 09:30:00-04:00,180495.14258117677,-14204.160946655262,0.011564450060132181
2020-08-11 09:30:00-04:00,179680.16046447755,-14204.160946655262,-0.004515257890293056
2020-08-12 09:30:00-04:00,180356.41058654786,-14204.160946655262,0.0037636326699741485
2020-08-13 09:30:00-04:00,180240.82117004396,-14204.160946655262,-0.0006408944163835972
2020-08-14 09:30:00-04:00,180240.82117004396,-14204.160946655262,0.0
2020-08-15 09:30:00-04:00,180240.82117004396,-14204.160946655262,0.0
2020-08-17 09:30:00-04:00,181356.35693664552,-14204.160946655262,0.00618914050302255
2020-08-18 09:30:00-04:00,181766.73199768068,-14204.160946655262,0.002262810457636766
2020-08-19 09:30:00-04:00,179633.91058654786,-14204.160946655262,-0.011733838132491847
2020-08-20 09:30:00-04:00,181113.6068145752,-14204.160946655262,0.008237287843902985
2020-08-21 09:30:00-04:00,181113.6068145752,-14204.160946655262,0.0
2020-08-22 09:30:00-04:00,181113.6068145752,-14204.160946655262,0.0
2020-08-24 09:30:00-04:00,184356.17834777833,-14204.160946655262,0.01790352249195104
2020-08-25 09:30:00-04:00,185067.124697876,-14204.160946655262,0.0038563738762065203
2020-08-26 09:30:00-04:00,187234.624697876,-14204.160946655262,0.011711966690672204
2020-08-27 09:30:00-04:00,187772.16046447755,-14204.160946655262,0.0028709207363164513
2020-08-28 09:30:00-04:00,187772.16046447755,-14204.160946655262,0.0
2020-08-29 09:30:00-04:00,187772.16046447755,-14204.160946655262,0.0
2020-08-31 09:30:00-04:00,188217.2141143799,-14204.160946655262,0.0023701790979102633
2020-09-01 09:30:00-04:00,190795.1068145752,-14204.160946655262,0.01369637050641237
2020-09-02 09:30:00-04:00,191488.6962310791,-14204.160946655262,0.003635257885192811
2020-09-03 09:30:00-04:00,185858.98187561036,-14204.160946655262,-0.029399721582913152
2020-09-04 09:30:00-04:00,185858.98187561036,-14204.160946655262,0.0
2020-09-05 09:30:00-04:00,185858.98187561036,-14204.160946655262,0.0
2020-09-08 09:30:00-04:00,180899.73199768068,-14204.160946655262,-0.026682863684515223
2020-09-09 09:30:00-04:00,183367.80328674318,-14204.160946655262,0.01364331092040616
2020-09-10 09:30:00-04:00,179899.80328674318,-14204.160946655262,-0.018912807689455025
2020-09-11 09:30:00-04:00,179899.80328674318,-14204.160946655262,0.0
2020-09-12 09:30:00-04:00,179899.80328674318,-14204.160946655262,0.0
2020-09-14 09:30:00-04:00,182963.1962310791,-14204.160946655262,0.017028328482678656
2020-09-15 09:30:00-04:00,183188.624697876,-14204.160946655262,0.0012320973367352384
2020-09-16 09:30:00-04:00,178593.51764221193,-14204.160946655262,-0.02508401961771667
2020-09-17 09:30:00-04:00,179639.6962310791,-14204.160946655262,0.005857875485509201
2020-09-18 09:30:00-04:00,179639.6962310791,-14204.160946655262,0.0
2020-09-19 09:30:00-04:00,179639.6962310791,-14204.160946655262,0.0
2020-09-21 09:30:00-04:00,175709.30328674318,-14204.160946655262,-0.021879311904870358
2020-09-22 09:30:00-04:00,177056.0355255127,-14204.160946655262,0.007664547144505818
2020-09-23 09:30:00-04:00,171460.99975891114,-14204.160946655262,-0.03160036736389793
2020-09-24 09:30:00-04:00,172247.07129211427,-14204.160946655262,0.004584550039416602
2020-09-25 09:30:00-04:00,172247.07129211427,-14204.160946655262,0.0
2020-09-26 09:30:00-04:00,172247.07129211427,-14204.160946655262,0.0
2020-09-28 09:30:00-04:00,178830.49975891114,-14204.160946655262,0.038220844147950794
2020-09-29 09:30:00-04:00,178321.85693664552,-14204.160946655262,-0.0028442733367705086
2020-09-30 09:30:00-04:00,180980.66046447755,-14204.160946655262,0.014910138182200772
2020-10-01 09:30:00-04:00,177518.4461090088,-14204.160946655262,-0.019130300146894985
2020-10-02 09:30:00-04:00,177518.4461090088,-14204.160946655262,0.0
2020-10-03 09:30:00-04:00,177518.4461090088,-14204.160946655262,0.0
2020-10-05 09:30:00-04:00,182263.82117004396,-14204.160946655262,0.026731729378259406
2020-10-06 09:30:00-04:00,181229.1962310791,-14204.160946655262,-0.005676523910906006
2020-10-07 09:30:00-04:00,183963.14258117677,-14204.160946655262,0.015085573444864275
2020-10-08 09:30:00-04:00,185529.51764221193,-14204.160946655262,0.008514613520172798
2020-10-09 09:30:00-04:00,185529.51764221193,-14204.160946655262,0.0
2020-10-10 09:30:00-04:00,185529.51764221193,-14204.160946655262,0.0
2020-10-12 09:30:00-04:00,189413.67834777833,-14204.160946655262,0.020935540365371264
2020-10-13 09:30:00-04:00,188529.33905334474,-14204.160946655262,-0.004668824881853939
2020-10-14 09:30:00-04:00,184460.2141143799,-14204.160946655262,-0.021583510340602574
2020-10-15 09:30:00-04:00,187494.7141143799,-14204.160946655262,0.016450701928158784
2020-10-16 09:30:00-04:00,187494.7141143799,-14204.160946655262,0.0
2020-10-17 09:30:00-04:00,187494.7141143799,-14204.160946655262,0.0
2020-10-19 09:30:00-04:00,184315.7141143799,-14204.160946655262,-0.016955144655761756
2020-10-20 09:30:00-04:00,184240.57129211427,-14204.160946655262,-0.00040768538171953583
2020-10-21 09:30:00-04:00,184026.7141143799,-14204.160946655262,-0.001160749645067627
2020-10-22 09:30:00-04:00,185743.3748199463,-14204.160946655262,0.009328323411238237
2020-10-23 09:30:00-04:00,185743.3748199463,-14204.160946655262,0.0
2020-10-24 09:30:00-04:00,185743.3748199463,-14204.160946655262,0.0
2020-10-26 09:30:00-04:00,182177.124697876,-14204.160946655262,-0.019199877925806574
2020-10-27 09:30:00-04:00,177749.64258117677,-14204.160946655262,-0.02430317266254911
2020-10-28 09:30:00-04:00,174749.82117004396,-14204.160946655262,-0.01687666634695384
2020-10-29 09:30:00-04:00,175541.67834777833,-14204.160946655262,0.004531376183577462
2020-10-30 09:30:00-04:00,175541.67834777833,-14204.160946655262,0.0
2020-10-31 09:30:00-04:00,175541.67834777833,-14204.160946655262,0.0
2020-11-02 09:30:00-05:00,176651.4461090088,-14204.160946655262,0.006321961665604059
2020-11-03 09:30:00-05:00,178668.66046447755,-14204.160946655262,0.011419178273943897
2020-11-04 09:30:00-05:00,182812.91058654786,-14204.160946655262,0.023195170945462307
2020-11-05 09:30:00-05:00,187656.5534088135,-14204.160946655262,0.026495080717904296
2020-11-06 09:30:00-05:00,188055.3748199463,-14204.160946655262,0.0021252730261116515
2020-11-07 09:30:00-05:00,188055.3748199463,-14204.160946655262,0.0
2020-11-09 09:30:00-05:00,196170.49975891114,-14204.160946655262,0.04315284764785199
2020-11-10 09:30:00-05:00,190113.0534088135,-14204.160946655262,-0.030878477434385432
2020-11-11 09:30:00-05:00,191795.0355255127,-14204.160946655262,0.008847273170045522
2020-11-12 09:30:00-05:00,191321.07129211427,-14204.160946655262,-0.0024712017811086007
2020-11-13 09:30:00-05:00,191141.89270324708,-14204.160946655262,-0.0009365334809023906
2020-11-14 09:30:00-05:00,191141.89270324708,-14204.160946655262,0.0
2020-11-16 09:30:00-05:00,194442.2854034424,-14204.160946655262,0.01726671559813031
2020-11-17 09:30:00-05:00,193858.49975891114,-14204.160946655262,-0.0030023595089924138
2020-11-18 09:30:00-05:00,194401.82117004396,-14204.160946655262,0.002802670049590228
2020-11-19 09:30:00-05:00,191332.64258117677,-14204.160946655262,-0.01578780780136091
2020-11-20 09:30:00-05:00,192430.83905334474,-14204.160946655262,0.00573972353777541
2020-11-21 09:30:00-05:00,192430.83905334474,-14204.160946655262,0.0
2020-11-23 09:30:00-05:00,192303.67834777833,-14204.160946655262,-0.0006608125090135086
2020-11-24 09:30:00-05:00,193997.2141143799,-14204.160946655262,0.008806569802262576
2020-11-25 09:30:00-05:00,195684.98187561036,-14204.160946655262,0.008699958754229131
2020-11-26 09:30:00-05:00,195684.98187561036,-14204.160946655262,0.0
2020-11-27 09:30:00-05:00,196095.35693664552,-14204.160946655262,0.002097120878167491
2020-11-28 09:30:00-05:00,196095.35693664552,-14204.160946655262,0.0
2020-11-30 09:30:00-05:00,195511.57129211427,-14204.160946655262,-0.002977049807048049
2020-12-01 09:30:00-05:00,197095.30328674318,-14204.160946655262,0.008100451467717207
2020-12-02 09:30:00-05:00,198148.41759338378,198148.41759338378,0.005343173018732328
2020-12-03 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-04 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-05 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-07 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-08 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-09 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-10 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-11 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-12 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-14 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-15 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-16 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-17 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-18 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-19 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-21 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-22 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-23 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-24 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-25 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-28 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-29 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-30 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2020-12-31 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-01 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-04 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-05 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-06 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-07 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-08 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-09 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-11 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-12 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-13 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-14 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-15 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-16 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-19 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-20 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-21 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-22 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-23 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-25 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-26 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-27 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-28 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-29 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-01-30 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-01 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-02 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-03 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-04 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-05 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-06 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-08 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-09 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-10 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-11 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-12 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-13 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-16 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-17 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-18 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-19 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-20 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-22 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-23 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-24 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-25 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-26 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
2021-02-27 09:30:00-05:00,198148.41759338378,198148.41759338378,0.0
